function_name,duration,high_res_duration
computeDescriptors,1540872,1540912
computeDescriptors,1508362,1508402
Track,548974573,548974753
GrabImageStereo,596467453,596467473
ComputePyramid,730503,730693
ComputePyramid,800700,800810
DistributeOctTree,1189615,1189635
DistributeOctTree,1281661,1281681
DistributeOctTree,780003,780043
DistributeOctTree,787537,787577
DistributeOctTree,551018,551058
DistributeOctTree,583647,583727
DistributeOctTree,419470,419510
DistributeOctTree,440007,440058
DistributeOctTree,364200,364260
DistributeOctTree,349363,349393
DistributeOctTree,365652,365702
DistributeOctTree,262906,262936
DistributeOctTree,283093,283173
DistributeOctTree,201595,201625
DistributeOctTree,157606,157636
DistributeOctTree,142367,142408
computeOrientation,555516,555546
computeOrientation,582455,582495
computeOrientation,476984,477004
computeOrientation,454343,454373
computeOrientation,404974,405004
computeOrientation,390998,391018
computeOrientation,314740,314770
computeOrientation,314550,314560
computeOrientation,259650,259660
computeOrientation,266653,266663
computeOrientation,222443,222473
computeOrientation,183673,183703
computeOrientation,217584,217594
computeOrientation,149711,149731
ComputeKeyPointsOctTree,11972116,11972146
computeOrientation,178073,178093
GaussianBlur,132419,132480
computeOrientation,157195,157245
ComputeKeyPointsOctTree,12245170,12245190
GaussianBlur,110360,110400
computeDescriptors,5564409,5564569
computeDescriptors,5517915,5517965
GaussianBlur,91005,91035
GaussianBlur,90333,90364
computeDescriptors,4561421,4561461
GaussianBlur,69325,69345
computeDescriptors,4587328,4587368
GaussianBlur,61802,61832
computeDescriptors,3811985,3812015
GaussianBlur,63966,64016
computeDescriptors,3794975,3795014
GaussianBlur,61150,61171
computeDescriptors,3153712,3153742
GaussianBlur,51133,51163
computeDescriptors,3182394,3182434
GaussianBlur,55761,55801
computeDescriptors,2623192,2623222
GaussianBlur,57665,57695
computeDescriptors,2638730,2638760
GaussianBlur,55630,55660
computeDescriptors,2170872,2170912
GaussianBlur,46885,46915
computeDescriptors,2184947,2184977
GaussianBlur,45282,45313
computeDescriptors,1839202,1839242
GaussianBlur,48709,48739
computeDescriptors,1797626,1797656
GaussianBlur,46394,46434
computeDescriptors,1508362,1508393
computeDescriptors,1503904,1503934
Track,1026801611,1026801812
GrabImageStereo,1073605258,1073605328
ComputePyramid,650218,650278
ComputePyramid,923753,924384
DistributeOctTree,1215813,1215842
DistributeOctTree,1208539,1208569
DistributeOctTree,809646,809676
DistributeOctTree,778259,778299
DistributeOctTree,575352,575383
DistributeOctTree,562109,562149
DistributeOctTree,429969,430009
DistributeOctTree,421944,421984
DistributeOctTree,340226,340266
DistributeOctTree,342911,342942
DistributeOctTree,267054,267084
DistributeOctTree,252347,252378
DistributeOctTree,187861,187891
DistributeOctTree,176910,176951
DistributeOctTree,143831,143871
DistributeOctTree,142548,142579
computeOrientation,558342,558372
computeOrientation,614834,614864
computeOrientation,476293,476313
computeOrientation,532495,532514
computeOrientation,374348,374358
computeOrientation,404483,404513
computeOrientation,320751,320781
computeOrientation,261674,261685
computeOrientation,322134,322144
computeOrientation,219047,219057
computeOrientation,275459,275469
computeOrientation,177001,177011
computeOrientation,243020,243040
computeOrientation,147568,147578
ComputeKeyPointsOctTree,11880241,11880250
GaussianBlur,132931,132981
computeOrientation,207877,207907
computeOrientation,164798,164829
ComputeKeyPointsOctTree,11959935,11959955
GaussianBlur,133652,133692
computeDescriptors,5534706,5534746
GaussianBlur,86346,86366
computeDescriptors,5575530,5575549
GaussianBlur,88560,88590
computeDescriptors,4649432,4649502
GaussianBlur,80015,80055
computeDescriptors,4609219,4609440
GaussianBlur,76078,76117
computeDescriptors,3836430,3836470
GaussianBlur,63254,63284
computeDescriptors,3837502,3837532
GaussianBlur,67182,67212
computeDescriptors,3204765,3204805
GaussianBlur,51884,51904
computeDescriptors,3175673,3175693
GaussianBlur,54558,54588
computeDescriptors,2636354,2636374
GaussianBlur,54389,54419
computeDescriptors,2651532,2651563
GaussianBlur,50531,50561
computeDescriptors,2218820,2218860
GaussianBlur,52826,52846
computeDescriptors,2204774,2204814
GaussianBlur,45893,45923
computeDescriptors,1821530,1821560
GaussianBlur,46705,46745
computeDescriptors,1816130,1816170
GaussianBlur,44190,44220
computeDescriptors,1509304,1509344
computeDescriptors,1516428,1516458
Track,862440096,862440367
GrabImageStereo,909853874,909853904
ComputePyramid,644317,644437
ComputePyramid,928532,928743
DistributeOctTree,1173676,1173716
DistributeOctTree,1248772,1248883
DistributeOctTree,785403,785443
DistributeOctTree,813724,813754
DistributeOctTree,563861,563901
DistributeOctTree,693086,693196
DistributeOctTree,438574,438614
DistributeOctTree,342872,342912
DistributeOctTree,461436,461536
DistributeOctTree,227182,227222
DistributeOctTree,207495,207536
DistributeOctTree,333464,333504
DistributeOctTree,141186,141226
DistributeOctTree,269718,269758
computeOrientation,639268,639308
DistributeOctTree,181549,181579
DistributeOctTree,147207,147247
computeOrientation,463039,463059
computeOrientation,388875,388905
computeOrientation,623660,623680
computeOrientation,320320,320350
computeOrientation,263768,263788
computeOrientation,493294,493324
computeOrientation,222153,222183
computeOrientation,181809,181820
computeOrientation,400946,400996
computeOrientation,150262,150272
ComputeKeyPointsOctTree,11978691,11978721
GaussianBlur,139964,140024
computeOrientation,367545,367666
computeOrientation,336369,336479
computeOrientation,286228,286278
computeOrientation,190415,190445
computeOrientation,193832,193872
ComputeKeyPointsOctTree,12919235,12919275
GaussianBlur,163737,163787
computeDescriptors,5712739,5712759
GaussianBlur,104079,104109
computeDescriptors,5668850,5668981
GaussianBlur,109378,109429
computeDescriptors,4576041,4576082
GaussianBlur,69206,69236
computeDescriptors,4597509,4597559
GaussianBlur,73593,73633
computeDescriptors,3786710,3786750
GaussianBlur,60409,60439
computeDescriptors,3838724,3838754
GaussianBlur,62183,62213
computeDescriptors,3171165,3171204
GaussianBlur,57394,57424
computeDescriptors,3141571,3141611
GaussianBlur,50601,50631
computeDescriptors,2650020,2650051
GaussianBlur,52154,52184
computeDescriptors,2625286,2625326
GaussianBlur,59488,59508
computeDescriptors,2171874,2171904
GaussianBlur,49780,49810
computeDescriptors,2200026,2200056
GaussianBlur,53066,53116
computeDescriptors,1815509,1815539
GaussianBlur,44561,44601
computeDescriptors,1801795,1801835
GaussianBlur,44551,44581
computeDescriptors,1512400,1512440
computeDescriptors,1505838,1505868
Track,877827418,877827587
GrabImageStereo,926468716,926468656
ComputePyramid,731886,732006
ComputePyramid,877881,878030
DistributeOctTree,1265502,1265532
DistributeOctTree,1188884,1188964
DistributeOctTree,800260,800290
DistributeOctTree,824164,824203
DistributeOctTree,566927,566957
DistributeOctTree,587224,587264
DistributeOctTree,422696,422726
DistributeOctTree,439687,439717
DistributeOctTree,329467,329507
DistributeOctTree,337361,337401
DistributeOctTree,260912,260953
DistributeOctTree,238682,238722
DistributeOctTree,175217,175257
DistributeOctTree,187149,187189
DistributeOctTree,143009,143049
DistributeOctTree,143560,143591
computeOrientation,555056,555096
computeOrientation,544907,544947
computeOrientation,451517,451558
computeOrientation,452249,452269
computeOrientation,374419,374439
computeOrientation,376983,377013
computeOrientation,308799,308809
computeOrientation,308749,308769
computeOrientation,257427,257437
computeOrientation,215310,215320
computeOrientation,321993,322013
computeOrientation,175638,175648
computeOrientation,213908,213937
computeOrientation,147628,147638
ComputeKeyPointsOctTree,12171020,12171041
computeOrientation,176309,176329
GaussianBlur,132640,132681
computeOrientation,175498,175528
ComputeKeyPointsOctTree,12271703,12271723
GaussianBlur,110560,110610
computeDescriptors,5604534,5604564
GaussianBlur,95242,95273
computeDescriptors,5670684,5670714
GaussianBlur,85465,85505
computeDescriptors,4654793,4654833
GaussianBlur,71880,71920
computeDescriptors,4710474,4710494
GaussianBlur,71049,71079
computeDescriptors,3850125,3850155
GaussianBlur,59468,59498
computeDescriptors,3855816,3855856
GaussianBlur,59297,59337
computeDescriptors,3183668,3183708
GaussianBlur,60099,60139
computeDescriptors,3228359,3228389
GaussianBlur,67312,67352
computeDescriptors,2642116,2642156
GaussianBlur,58246,58276
computeDescriptors,2725558,2725588
GaussianBlur,53376,53406
computeDescriptors,2210064,2210104
GaussianBlur,49850,49870
computeDescriptors,2205034,2205074
GaussianBlur,45943,45983
computeDescriptors,1809910,1809940
GaussianBlur,43449,43489
computeDescriptors,1805161,1805191
GaussianBlur,47906,47937
computeDescriptors,1514775,1514805
computeDescriptors,1580444,1580474
Track,833286385,833286585
GrabImageStereo,880993938,880993988
ComputePyramid,644648,644758
ComputePyramid,904499,904740
DistributeOctTree,1297852,1297912
DistributeOctTree,1255715,1255836
DistributeOctTree,817230,817260
DistributeOctTree,809616,809656
DistributeOctTree,581714,581744
DistributeOctTree,568461,568520
DistributeOctTree,445037,445127
DistributeOctTree,446790,446830
DistributeOctTree,349463,349503
DistributeOctTree,340857,340907
DistributeOctTree,266413,266443
DistributeOctTree,227493,227513
DistributeOctTree,174977,175018
DistributeOctTree,191427,191557
DistributeOctTree,152135,152165
DistributeOctTree,154460,154490
computeOrientation,546220,546260
computeOrientation,656399,656430
computeOrientation,450367,450416
computeOrientation,372215,372225
computeOrientation,493735,493765
computeOrientation,313388,313418
computeOrientation,404864,404894
computeOrientation,256144,256154
computeOrientation,363038,363058
computeOrientation,213247,213257
computeOrientation,174777,174787
computeOrientation,289475,289505
computeOrientation,146966,146976
ComputeKeyPointsOctTree,11964809,11964819
GaussianBlur,145664,145714
computeOrientation,268387,268417
computeOrientation,203148,203178
computeOrientation,161072,161102
ComputeKeyPointsOctTree,12290349,12290379
GaussianBlur,176139,176189
computeDescriptors,5542642,5542682
GaussianBlur,82119,82149
computeDescriptors,5627135,5627225
GaussianBlur,96815,96855
computeDescriptors,4604504,4604544
GaussianBlur,80445,80475
computeDescriptors,4607829,4607870
GaussianBlur,75236,75266
computeDescriptors,3919611,3919752
GaussianBlur,82700,82750
computeDescriptors,3815983,3816033
GaussianBlur,65479,65509
computeDescriptors,3185983,3186024
GaussianBlur,56051,56081
computeDescriptors,3165546,3165586
GaussianBlur,54258,54308
computeDescriptors,2716372,2716402
GaussianBlur,60650,60700
computeDescriptors,2659599,2659649
GaussianBlur,57404,57434
computeDescriptors,2315205,2315244
GaussianBlur,52164,52214
computeDescriptors,2190629,2190669
GaussianBlur,48608,48638
computeDescriptors,1919528,1919568
GaussianBlur,43790,43830
computeDescriptors,1809128,1809168
GaussianBlur,39151,39171
computeDescriptors,1600891,1600921
computeDescriptors,1510026,1510086
Track,723505330,723505681
GrabImageStereo,771018126,771018166
ComputePyramid,670504,670665
ComputePyramid,869566,869746
DistributeOctTree,1272756,1272796
DistributeOctTree,1242171,1242342
DistributeOctTree,793577,793618
DistributeOctTree,834362,834402
DistributeOctTree,598144,598244
DistributeOctTree,581713,581754
DistributeOctTree,447080,447130
DistributeOctTree,443383,443424
DistributeOctTree,344083,344123
DistributeOctTree,336860,336900
DistributeOctTree,239304,239344
DistributeOctTree,271472,271512
DistributeOctTree,181940,181980
DistributeOctTree,183733,183773
DistributeOctTree,155010,155051
DistributeOctTree,141286,141327
computeOrientation,551870,551920
computeOrientation,576375,576405
computeOrientation,453462,453482
computeOrientation,464502,464531
computeOrientation,377004,377023
computeOrientation,386941,386971
computeOrientation,310443,310473
computeOrientation,324748,324758
computeOrientation,257095,257116
computeOrientation,264419,264429
computeOrientation,214769,214789
computeOrientation,223796,223815
computeOrientation,176890,176900
computeOrientation,181048,181068
computeOrientation,148760,148780
ComputeKeyPointsOctTree,12185539,12185569
computeOrientation,155532,155582
ComputeKeyPointsOctTree,12093322,12093362
GaussianBlur,133953,134003
GaussianBlur,130467,130517
computeDescriptors,5568540,5568590
GaussianBlur,88571,88601
computeDescriptors,5592333,5592374
GaussianBlur,87308,87338
computeDescriptors,4651228,4651258
GaussianBlur,85736,85766
computeDescriptors,4662598,4662638
GaussianBlur,87388,87428
computeDescriptors,3878308,3878338
GaussianBlur,63796,63836
computeDescriptors,3845508,3845539
GaussianBlur,61541,61571
computeDescriptors,3159865,3159905
GaussianBlur,56452,56483
computeDescriptors,3286956,3286986
GaussianBlur,61151,61191
computeDescriptors,2624716,2624746
GaussianBlur,54408,54449
computeDescriptors,2668957,2668987
GaussianBlur,55570,55600
computeDescriptors,2183967,2183997
GaussianBlur,50962,50982
computeDescriptors,2219782,2219822
GaussianBlur,81448,81478
computeDescriptors,1810611,1810651
GaussianBlur,45313,45342
computeDescriptors,1851606,1851645
GaussianBlur,45863,45893
computeDescriptors,1513362,1513393
computeDescriptors,1510227,1510266
Track,730268369,730268559
GrabImageStereo,778052403,778052443
ComputePyramid,646732,646842
ComputePyramid,921850,922051
DistributeOctTree,1250065,1250106
DistributeOctTree,1293654,1293694
DistributeOctTree,827710,827770
DistributeOctTree,851393,851433
DistributeOctTree,594487,594517
DistributeOctTree,613161,613201
DistributeOctTree,441760,441800
DistributeOctTree,454384,454424
DistributeOctTree,309400,309431
DistributeOctTree,350275,350315
DistributeOctTree,242680,242720
DistributeOctTree,271562,271582
DistributeOctTree,183001,183031
DistributeOctTree,184134,184174
DistributeOctTree,137890,137920
DistributeOctTree,146065,146105
computeOrientation,585981,586022
computeOrientation,544517,544537
computeOrientation,464111,464132
computeOrientation,447460,447490
computeOrientation,381351,381381
computeOrientation,370071,370091
computeOrientation,309010,309020
computeOrientation,307347,307367
computeOrientation,260422,260442
computeOrientation,255594,255604
computeOrientation,221492,221512
computeOrientation,215741,215761
computeOrientation,180538,180548
computeOrientation,175718,175728
computeOrientation,151104,151144
ComputeKeyPointsOctTree,12096890,12096910
computeOrientation,148990,149020
ComputeKeyPointsOctTree,12505961,12505981
GaussianBlur,124486,124536
GaussianBlur,112254,112294
computeDescriptors,5568681,5568721
computeDescriptors,5546892,5546942
GaussianBlur,76789,76819
GaussianBlur,77159,77180
computeDescriptors,4598112,4598152
GaussianBlur,76649,76689
computeDescriptors,4605355,4605395
GaussianBlur,74184,74214
computeDescriptors,3870494,3870534
computeDescriptors,3812429,3812469
GaussianBlur,60520,60550
GaussianBlur,63234,63275
computeDescriptors,3166098,3166138
computeDescriptors,3151061,3151091
GaussianBlur,75948,75978
GaussianBlur,60029,60049
computeDescriptors,2622693,2622723
GaussianBlur,54839,54870
computeDescriptors,2647568,2647608
GaussianBlur,55160,55201
computeDescriptors,2194717,2194747
GaussianBlur,52054,52084
computeDescriptors,2215504,2215544
GaussianBlur,43338,43368
computeDescriptors,1799320,1799350
GaussianBlur,48277,48308
computeDescriptors,1810150,1810171
GaussianBlur,45022,45082
computeDescriptors,1509976,1510016
computeDescriptors,1543417,1543457
Track,691442188,691442379
GrabImageStereo,738907670,738907690
ComputePyramid,641412,641503
ComputePyramid,882379,882569
DistributeOctTree,1252250,1252300
DistributeOctTree,1285199,1285309
DistributeOctTree,851454,851493
DistributeOctTree,831537,831577
DistributeOctTree,595529,595569
DistributeOctTree,626035,626155
DistributeOctTree,452830,452860
DistributeOctTree,345957,345997
DistributeOctTree,458531,458571
DistributeOctTree,229707,229747
DistributeOctTree,355294,355344
DistributeOctTree,186828,186868
DistributeOctTree,141747,141787
DistributeOctTree,243211,243241
DistributeOctTree,185086,185126
computeOrientation,547382,547412
DistributeOctTree,143941,143981
computeOrientation,454674,454714
computeOrientation,578017,578037
computeOrientation,375640,375671
computeOrientation,307868,307878
computeOrientation,463790,463820
computeOrientation,257486,257496
computeOrientation,213186,213196
computeOrientation,375210,375240
computeOrientation,175168,175188
computeOrientation,147177,147187
ComputeKeyPointsOctTree,12061237,12061277
computeOrientation,325149,325169
GaussianBlur,125187,125237
computeOrientation,292169,292209
computeOrientation,223806,223846
computeOrientation,183903,183923
computeOrientation,154329,154360
ComputeKeyPointsOctTree,12706406,12706426
GaussianBlur,125357,125407
computeDescriptors,5589780,5589820
GaussianBlur,86406,86447
computeDescriptors,5579552,5579682
GaussianBlur,123925,123974
computeDescriptors,4603602,4603642
GaussianBlur,69796,69826
computeDescriptors,4738176,4738206
GaussianBlur,69796,69836
computeDescriptors,3838366,3838406
GaussianBlur,61462,61502
computeDescriptors,3869622,3869642
GaussianBlur,67412,67452
computeDescriptors,3173241,3173271
GaussianBlur,51493,51523
computeDescriptors,3211279,3211430
GaussianBlur,56673,56703
computeDescriptors,2655532,2655572
GaussianBlur,56392,56422
computeDescriptors,2624546,2624586
GaussianBlur,53927,53948
computeDescriptors,2194356,2194396
GaussianBlur,49069,49099
computeDescriptors,2207420,2207470
GaussianBlur,49379,49429
computeDescriptors,1816672,1816702
GaussianBlur,43459,43498
computeDescriptors,1831118,1831148
GaussianBlur,45873,45903
computeDescriptors,1519503,1519543
computeDescriptors,1542635,1542665
Track,634811440,634811720
GrabImageStereo,683121274,683121304
ComputePyramid,650609,650689
ComputePyramid,737827,738007
DistributeOctTree,1247892,1247922
DistributeOctTree,1320704,1320884
DistributeOctTree,828561,828602
DistributeOctTree,869476,869516
DistributeOctTree,586092,586132
DistributeOctTree,590480,590520
DistributeOctTree,448884,448924
DistributeOctTree,457158,457199
DistributeOctTree,307538,307578
DistributeOctTree,343652,343693
DistributeOctTree,239204,239244
DistributeOctTree,245225,245265
DistributeOctTree,182461,182501
DistributeOctTree,147126,147166
DistributeOctTree,185236,185266
DistributeOctTree,140234,140274
computeOrientation,544878,544918
computeOrientation,595128,595158
computeOrientation,445858,445878
computeOrientation,462649,462679
computeOrientation,370121,370161
computeOrientation,309481,309491
computeOrientation,383525,383555
computeOrientation,258037,258078
computeOrientation,324518,324558
computeOrientation,212866,212886
computeOrientation,268948,268968
computeOrientation,176369,176390
computeOrientation,146676,146706
ComputeKeyPointsOctTree,12190923,12190953
computeOrientation,225489,225509
GaussianBlur,141417,141466
computeOrientation,206664,206694
computeOrientation,149721,149731
ComputeKeyPointsOctTree,12467183,12467203
GaussianBlur,145624,145664
computeDescriptors,5530483,5530513
GaussianBlur,81698,81728
computeDescriptors,5591102,5591182
GaussianBlur,88471,88521
computeDescriptors,4587655,4587885
GaussianBlur,82349,82389
computeDescriptors,4584979,4585250
GaussianBlur,78191,78221
computeDescriptors,3810065,3810105
GaussianBlur,67252,67282
computeDescriptors,3818079,3818099
GaussianBlur,63586,63626
computeDescriptors,3184140,3184180
GaussianBlur,62202,62243
computeDescriptors,3113392,3113432
GaussianBlur,52786,52846
computeDescriptors,2621962,2621992
GaussianBlur,56372,56402
computeDescriptors,2637159,2637199
GaussianBlur,62654,62694
computeDescriptors,2174581,2174621
GaussianBlur,48988,49018
computeDescriptors,2206329,2206369
GaussianBlur,52225,52255
computeDescriptors,1811142,1811182
GaussianBlur,42466,42507
computeDescriptors,1807235,1807265
GaussianBlur,42878,42898
computeDescriptors,1509546,1509586
computeDescriptors,1513012,1513052
Track,585855004,585855184
GrabImageStereo,633732220,633732260
ComputePyramid,608282,608433
ComputePyramid,912194,912374
DistributeOctTree,1329540,1329610
DistributeOctTree,1441823,1441863
DistributeOctTree,864176,864216
DistributeOctTree,832309,832349
DistributeOctTree,619763,619803
DistributeOctTree,587135,587175
DistributeOctTree,459022,459052
DistributeOctTree,462869,462909
DistributeOctTree,308899,308930
DistributeOctTree,248340,248380
DistributeOctTree,344073,344114
DistributeOctTree,190967,190996
DistributeOctTree,144191,144221
DistributeOctTree,239905,239945
DistributeOctTree,180437,180477
computeOrientation,552080,552110
DistributeOctTree,147537,147577
computeOrientation,455466,455496
computeOrientation,546972,547012
computeOrientation,374489,374529
computeOrientation,450766,450797
computeOrientation,311144,311174
computeOrientation,257176,257196
computeOrientation,374719,374749
computeOrientation,214198,214208
computeOrientation,319549,319589
computeOrientation,175608,175618
computeOrientation,147758,147768
ComputeKeyPointsOctTree,12248258,12248278
computeOrientation,260582,260603
GaussianBlur,131949,131999
computeOrientation,246587,246617
computeOrientation,177251,177281
computeOrientation,148439,148459
ComputeKeyPointsOctTree,12612689,12612709
GaussianBlur,123444,123484
computeDescriptors,5565688,5565718
GaussianBlur,87329,87348
computeDescriptors,5554757,5554798
GaussianBlur,82940,82970
computeDescriptors,4592353,4592394
GaussianBlur,75077,75106
computeDescriptors,4663933,4663993
GaussianBlur,78703,78732
computeDescriptors,3774611,3774641
GaussianBlur,72862,72902
computeDescriptors,3800859,3800899
GaussianBlur,60289,60319
computeDescriptors,3148597,3148627
GaussianBlur,55731,55761
computeDescriptors,3150310,3150350
GaussianBlur,57845,57885
computeDescriptors,2608588,2608618
GaussianBlur,55280,55310
computeDescriptors,2664669,2664819
GaussianBlur,52515,52565
computeDescriptors,2188487,2188517
GaussianBlur,50432,50462
computeDescriptors,2208102,2208143
GaussianBlur,47787,47837
computeDescriptors,1817043,1817083
GaussianBlur,44511,44541
computeDescriptors,1835848,1835898
GaussianBlur,45162,45212
computeDescriptors,1524693,1524734
computeDescriptors,1565817,1565858
Track,563139168,563139518
GrabImageStereo,610994901,610994941
ComputePyramid,654226,654355
ComputePyramid,929484,929675
DistributeOctTree,1336342,1336392
DistributeOctTree,1365235,1365335
DistributeOctTree,884503,884543
DistributeOctTree,846845,846885
DistributeOctTree,606719,606740
DistributeOctTree,600579,600619
DistributeOctTree,468579,468619
DistributeOctTree,464793,464833
DistributeOctTree,326281,326331
DistributeOctTree,248941,248981
DistributeOctTree,355133,355163
DistributeOctTree,187059,187099
DistributeOctTree,244864,244904
DistributeOctTree,147047,147087
DistributeOctTree,182631,182671
computeOrientation,546441,546481
DistributeOctTree,149802,149832
computeOrientation,448664,448694
computeOrientation,593576,593616
computeOrientation,373968,373978
computeOrientation,308950,308960
computeOrientation,472016,472046
computeOrientation,256575,256595
computeOrientation,382563,382593
computeOrientation,212475,212485
computeOrientation,175318,175338
computeOrientation,320861,320871
computeOrientation,148709,148719
ComputeKeyPointsOctTree,12602992,12603012
GaussianBlur,117673,117714
computeOrientation,283654,283684
computeOrientation,227792,227833
computeOrientation,186919,186939
computeOrientation,154079,154099
ComputeKeyPointsOctTree,13105193,13105203
GaussianBlur,131849,131899
computeDescriptors,5565246,5565276
GaussianBlur,81056,81086
computeDescriptors,5565366,5565426
GaussianBlur,91766,91796
computeDescriptors,4615445,4615475
GaussianBlur,80255,80296
computeDescriptors,4632696,4632747
GaussianBlur,66531,66561
computeDescriptors,3846863,3846903
GaussianBlur,61101,61141
computeDescriptors,3827797,3827837
GaussianBlur,68024,68053
computeDescriptors,3156541,3156581
GaussianBlur,56903,56933
computeDescriptors,3175906,3175946
GaussianBlur,55851,55891
computeDescriptors,2645485,2645515
GaussianBlur,57604,57634
computeDescriptors,2637651,2637681
GaussianBlur,57865,57905
computeDescriptors,2189218,2189258
GaussianBlur,45402,45433
computeDescriptors,2204285,2204325
GaussianBlur,52695,52725
computeDescriptors,1807336,1807385
GaussianBlur,43799,43839
computeDescriptors,1800353,1800393
GaussianBlur,40053,40082
computeDescriptors,1515947,1515977
computeDescriptors,1519374,1519404
Track,1016825650,1016825901
GrabImageStereo,1065114660,1065114690
ComputePyramid,665546,665656
ComputePyramid,911612,911803
DistributeOctTree,1554778,1554828
DistributeOctTree,1501091,1501211
DistributeOctTree,879103,879143
DistributeOctTree,860200,860299
DistributeOctTree,613222,613302
DistributeOctTree,603584,603614
DistributeOctTree,492783,492883
DistributeOctTree,471625,471665
DistributeOctTree,317416,317446
DistributeOctTree,324949,324989
DistributeOctTree,247359,247389
DistributeOctTree,248441,248481
DistributeOctTree,185496,185536
DistributeOctTree,186397,186427
DistributeOctTree,147717,147758
DistributeOctTree,147638,147667
computeOrientation,550898,550929
computeOrientation,547422,547442
computeOrientation,452060,452090
computeOrientation,452820,452841
computeOrientation,376683,376713
computeOrientation,377104,377134
computeOrientation,317175,317185
computeOrientation,317877,317907
computeOrientation,257947,257957
computeOrientation,257076,257106
computeOrientation,214369,214379
computeOrientation,217835,217855
computeOrientation,183242,183272
computeOrientation,178403,178413
computeOrientation,147908,147938
ComputeKeyPointsOctTree,13059730,13059750
computeOrientation,209260,209280
ComputeKeyPointsOctTree,13398745,13398765
GaussianBlur,124466,124526
GaussianBlur,102225,102285
computeDescriptors,5583060,5583091
computeDescriptors,5622000,5622050
GaussianBlur,93099,93139
GaussianBlur,81247,81277
computeDescriptors,4644227,4644257
GaussianBlur,86297,86327
computeDescriptors,4718482,4718503
GaussianBlur,65870,65890
computeDescriptors,3856520,3856550
GaussianBlur,70508,70548
computeDescriptors,3828899,3828950
GaussianBlur,66170,66190
computeDescriptors,3191575,3191715
GaussianBlur,55912,55942
computeDescriptors,3230885,3230915
GaussianBlur,52525,52555
computeDescriptors,2615431,2615461
GaussianBlur,56853,56903
computeDescriptors,2641909,2641949
GaussianBlur,56322,56352
computeDescriptors,2209075,2209105
GaussianBlur,45733,45772
computeDescriptors,2280083,2280113
GaussianBlur,43269,43309
computeDescriptors,1840856,1840986
GaussianBlur,62683,62723
computeDescriptors,1835957,1835987
GaussianBlur,49630,49670
computeDescriptors,1535133,1535163
computeDescriptors,1584813,1584853
Track,748349565,748349766
GrabImageStereo,797007188,797007579
ComputePyramid,624332,624452
ComputePyramid,918365,918655
DistributeOctTree,1391883,1391913
DistributeOctTree,1332976,1333006
DistributeOctTree,888952,888982
DistributeOctTree,845954,845994
DistributeOctTree,632827,632867
DistributeOctTree,603964,604004
DistributeOctTree,478177,478207
DistributeOctTree,463741,463770
DistributeOctTree,315552,315582
DistributeOctTree,368448,368478
DistributeOctTree,249102,249132
DistributeOctTree,192429,192469
DistributeOctTree,247278,247318
DistributeOctTree,147497,147537
DistributeOctTree,191848,191888
DistributeOctTree,150472,150512
computeOrientation,549145,549175
computeOrientation,449405,449445
computeOrientation,592274,592304
computeOrientation,374418,374448
computeOrientation,461136,461166
computeOrientation,311114,311154
computeOrientation,391430,391470
computeOrientation,254862,254892
computeOrientation,212966,212986
computeOrientation,319028,319038
computeOrientation,176750,176761
computeOrientation,268396,268407
computeOrientation,148179,148199
ComputeKeyPointsOctTree,12648948,12648969
GaussianBlur,132530,132581
computeOrientation,234996,235026
computeOrientation,184084,184124
computeOrientation,151384,151404
ComputeKeyPointsOctTree,12873295,12873315
GaussianBlur,130707,130757
computeDescriptors,5675127,5675167
GaussianBlur,91276,91306
computeDescriptors,5577299,5577349
GaussianBlur,75898,75928
computeDescriptors,4633309,4633358
GaussianBlur,104920,104951
computeDescriptors,4606229,4606260
GaussianBlur,79244,79274
computeDescriptors,3951313,3951353
GaussianBlur,74565,74605
computeDescriptors,3880655,3880705
GaussianBlur,58075,58115
computeDescriptors,3244591,3244651
GaussianBlur,54629,54659
computeDescriptors,3140552,3140622
GaussianBlur,53677,53727
computeDescriptors,2608599,2608639
GaussianBlur,54689,54719
computeDescriptors,2632853,2632883
GaussianBlur,51894,51924
computeDescriptors,2242705,2242775
GaussianBlur,55681,55731
computeDescriptors,2182296,2182346
GaussianBlur,31216,31247
computeDescriptors,1854742,1854822
computeDescriptors,1818346,1818396
GaussianBlur,54128,54178
GaussianBlur,60019,60049
computeDescriptors,1554127,1554167
computeDescriptors,1522010,1522049
Track,781373495,781373686
GrabImageStereo,829751920,829752010
ComputePyramid,602712,602813
ComputePyramid,886427,886568
DistributeOctTree,1359034,1359114
DistributeOctTree,1327256,1327296
DistributeOctTree,858526,858566
DistributeOctTree,852545,852585
DistributeOctTree,622749,622789
DistributeOctTree,611317,611358
DistributeOctTree,463661,463691
DistributeOctTree,478718,478758
DistributeOctTree,317596,317626
DistributeOctTree,325520,325560
DistributeOctTree,247358,247389
DistributeOctTree,251065,251105
DistributeOctTree,187059,187090
DistributeOctTree,190034,190074
DistributeOctTree,146565,146605
DistributeOctTree,150583,150623
computeOrientation,542764,542814
computeOrientation,593405,593435
computeOrientation,447431,447461
computeOrientation,472286,472317
computeOrientation,370171,370211
computeOrientation,395777,395817
computeOrientation,375530,375561
computeOrientation,312817,312837
computeOrientation,254682,254702
computeOrientation,261995,262025
computeOrientation,212345,212365
computeOrientation,221502,221512
computeOrientation,177993,178003
computeOrientation,183734,183744
computeOrientation,148189,148199
