function_name,duration,high_res_duration
computeOrientation,327656,327766
computeOrientation,341672,341772
computeOrientation,323689,323789
computeOrientation,299714,299814
computeOrientation,300044,300114
ComputeKeyPointsOctTree,14751794,14751825
computeOrientation,261571,261662
ComputeKeyPointsOctTree,14644212,14644232
GaussianBlur,157285,157335
GaussianBlur,327987,328027
computeDescriptors,5526653,5526723
computeDescriptors,5380589,5380639
GaussianBlur,100259,100339
GaussianBlur,88847,88897
computeDescriptors,4610371,4610391
computeDescriptors,4569213,4569274
GaussianBlur,81393,81453
GaussianBlur,90571,90641
computeDescriptors,3820618,3820638
GaussianBlur,71565,71645
computeDescriptors,3816400,3816511
GaussianBlur,67747,67818
computeDescriptors,3147834,3147853
GaussianBlur,67647,67707
computeDescriptors,3150739,3150829
GaussianBlur,63790,63860
computeDescriptors,2616326,2616356
GaussianBlur,60694,60764
computeDescriptors,2664636,2664727
GaussianBlur,79961,80030
computeDescriptors,2187941,2187961
GaussianBlur,63730,63780
computeDescriptors,2200575,2200655
GaussianBlur,51437,51497
computeDescriptors,1815300,1815320
GaussianBlur,50525,50585
computeDescriptors,1797117,1797177
GaussianBlur,44584,44644
computeDescriptors,1513564,1513594
computeDescriptors,1531207,1531237
Track,542981524,542981784
GrabImageStereo,594083979,594084059
ComputePyramid,708331,708481
ComputePyramid,913867,914088
DistributeOctTree,1531918,1531998
DistributeOctTree,1515907,1515958
DistributeOctTree,985531,985561
DistributeOctTree,998645,998736
DistributeOctTree,708512,708532
DistributeOctTree,713942,714001
DistributeOctTree,554201,554261
DistributeOctTree,556366,556436
DistributeOctTree,366168,366188
DistributeOctTree,365717,365807
DistributeOctTree,271720,271780
DistributeOctTree,342533,342613
DistributeOctTree,235583,235663
DistributeOctTree,194516,194576
DistributeOctTree,149170,149190
DistributeOctTree,148970,149000
computeOrientation,1818577,1818697
computeOrientation,2340036,2340117
computeOrientation,667314,667404
computeOrientation,654449,654519
computeOrientation,300143,300234
computeOrientation,880013,880113
computeOrientation,598945,599045
computeOrientation,579849,579949
computeOrientation,562226,562316
computeOrientation,554912,555013
computeOrientation,543301,543400
computeOrientation,570241,570341
computeOrientation,620966,621056
computeOrientation,543281,543431
computeOrientation,316805,316905
ComputeKeyPointsOctTree,17383407,17383527
GaussianBlur,249279,249369
computeOrientation,1088465,1088555
ComputeKeyPointsOctTree,17682981,17683021
GaussianBlur,137047,137137
computeDescriptors,5981288,5981458
GaussianBlur,121327,121368
computeDescriptors,6321848,6321928
GaussianBlur,130034,130095
computeDescriptors,4917959,4917999
GaussianBlur,121729,121809
computeDescriptors,4881980,4882021
GaussianBlur,119254,119285
computeDescriptors,4067251,4067291
GaussianBlur,88206,88266
computeDescriptors,4072922,4072952
GaussianBlur,77947,78017
computeDescriptors,3312834,3312874
GaussianBlur,73168,73198
computeDescriptors,3332531,3332561
GaussianBlur,78758,78818
computeDescriptors,2790472,2790502
GaussianBlur,197831,197861
computeDescriptors,2741880,2741911
GaussianBlur,87234,87324
computeDescriptors,2296575,2296605
GaussianBlur,66295,66325
computeDescriptors,2312785,2312816
GaussianBlur,60664,60694
computeDescriptors,1940476,1940516
GaussianBlur,53521,53561
computeDescriptors,1922532,1922582
GaussianBlur,52639,52659
computeDescriptors,1603282,1603312
computeDescriptors,1590167,1590227
Track,490272629,490272960
GrabImageStereo,547154202,547154232
ComputePyramid,694986,695116
ComputePyramid,925930,926300
DistributeOctTree,1753755,1753885
DistributeOctTree,2337863,2337983
DistributeOctTree,1040185,1040275
DistributeOctTree,703351,703381
DistributeOctTree,1457478,1457528
DistributeOctTree,548600,548700
DistributeOctTree,388069,388189
DistributeOctTree,266140,266171
DistributeOctTree,190528,190538
DistributeOctTree,1086902,1086942
DistributeOctTree,145623,145653
computeOrientation,546356,546437
computeOrientation,355769,355929
computeOrientation,415901,415991
DistributeOctTree,790605,790635
computeOrientation,270508,270588
computeOrientation,239851,239921
computeOrientation,237666,237747
computeOrientation,235853,235933
computeOrientation,229531,229611
ComputeKeyPointsOctTree,14394624,14394643
DistributeOctTree,524636,524666
GaussianBlur,166613,166683
DistributeOctTree,372420,372440
DistributeOctTree,280257,280287
DistributeOctTree,223920,223981
computeOrientation,569079,569169
computeOrientation,385905,385995
computeOrientation,245441,245542
computeOrientation,239670,239760
computeOrientation,231806,231906
computeOrientation,219212,219292
computeOrientation,216817,216877
computeOrientation,219993,220094
ComputeKeyPointsOctTree,18414946,18414986
GaussianBlur,250420,250520
computeDescriptors,5620528,5620629
GaussianBlur,99407,99457
computeDescriptors,5820215,5820285
GaussianBlur,128872,128942
computeDescriptors,4637913,4637974
GaussianBlur,93105,93165
computeDescriptors,3860634,3860674
GaussianBlur,72506,72566
computeDescriptors,4821589,4821619
GaussianBlur,92404,92464
computeDescriptors,3233764,3233815
GaussianBlur,65614,65673
computeDescriptors,3976630,3976660
GaussianBlur,80631,80691
computeDescriptors,2673062,2673133
GaussianBlur,69380,69460
computeDescriptors,3291635,3291665
computeDescriptors,2221394,2221414
GaussianBlur,74059,74129
GaussianBlur,83086,83126
computeDescriptors,1832824,1832874
GaussianBlur,55965,56065
computeDescriptors,2735138,2735168
GaussianBlur,89148,89208
computeDescriptors,1565180,1565210
computeDescriptors,2307083,2307184
GaussianBlur,91121,91191
computeDescriptors,1947159,1947179
GaussianBlur,53631,53661
computeDescriptors,1564329,1564359
Track,401857996,401858246
GrabImageStereo,462274790,462274810
ComputePyramid,1337723,1338304
ComputePyramid,1593012,1592763
DistributeOctTree,2317223,2317394
DistributeOctTree,2229469,2229549
DistributeOctTree,1155240,1155321
DistributeOctTree,1008786,1008816
DistributeOctTree,726205,726235
DistributeOctTree,746322,746382
DistributeOctTree,537740,537770
DistributeOctTree,536527,536548
DistributeOctTree,369564,369594
DistributeOctTree,342083,342113
DistributeOctTree,264637,264667
DistributeOctTree,259878,259898
DistributeOctTree,192963,192993
DistributeOctTree,187211,187241
DistributeOctTree,150132,150152
DistributeOctTree,149802,149822
computeOrientation,707168,707268
computeOrientation,610447,610547
computeOrientation,375806,375907
computeOrientation,414338,414429
computeOrientation,320442,320513
computeOrientation,309041,309121
computeOrientation,317086,317146
computeOrientation,313259,313319
computeOrientation,309311,309381
computeOrientation,307107,307187
computeOrientation,298491,298561
computeOrientation,296337,296427
computeOrientation,242586,242666
computeOrientation,322546,322616
computeOrientation,274075,274165
ComputeKeyPointsOctTree,16296385,16296415
computeOrientation,271710,271801
ComputeKeyPointsOctTree,16587553,16587573
GaussianBlur,294934,294984
GaussianBlur,421441,421512
computeDescriptors,5604019,5604059
computeDescriptors,5455200,5455240
GaussianBlur,116709,116769
GaussianBlur,229852,229912
computeDescriptors,4626821,4626851
computeDescriptors,4532414,4532434
GaussianBlur,82035,82064
GaussianBlur,192091,192131
computeDescriptors,3819236,3819256
computeDescriptors,3761076,3761096
GaussianBlur,75672,75702
GaussianBlur,143048,143098
computeDescriptors,3195323,3195353
GaussianBlur,63469,63540
computeDescriptors,3167089,3167109
GaussianBlur,57729,57788
computeDescriptors,2644317,2644338
GaussianBlur,61876,61906
computeDescriptors,2621986,2622006
GaussianBlur,58209,58270
computeDescriptors,2204162,2204361
GaussianBlur,53330,53390
computeDescriptors,2194894,2194964
GaussianBlur,48671,48721
computeDescriptors,1815030,1815060
GaussianBlur,48221,48281
computeDescriptors,1814579,1814589
GaussianBlur,45255,45315
computeDescriptors,1540604,1540624
computeDescriptors,1529775,1529795
Track,363276012,363276423
GrabImageStereo,417589720,417589740
ComputePyramid,646515,646665
ComputePyramid,925909,926130
DistributeOctTree,1539603,1539683
DistributeOctTree,1518032,1518122
DistributeOctTree,1010498,1010528
DistributeOctTree,1003245,1003255
DistributeOctTree,890523,890663
DistributeOctTree,997614,997664
DistributeOctTree,533603,533633
DistributeOctTree,528703,528723
DistributeOctTree,346391,346421
DistributeOctTree,354105,354135
DistributeOctTree,260640,260670
DistributeOctTree,260550,260580
DistributeOctTree,188404,188434
DistributeOctTree,190137,190157
DistributeOctTree,143129,143159
DistributeOctTree,149311,149341
computeOrientation,585740,585831
computeOrientation,504127,504237
computeOrientation,398900,398960
computeOrientation,332064,332144
computeOrientation,371178,371258
computeOrientation,473620,473700
computeOrientation,400914,400984
computeOrientation,391806,391876
computeOrientation,320963,321043
computeOrientation,451488,451558
computeOrientation,327205,327284
computeOrientation,384473,384583
computeOrientation,329038,329108
computeOrientation,436379,436490
computeOrientation,308480,308560
ComputeKeyPointsOctTree,15007816,15007976
GaussianBlur,198653,198723
computeOrientation,350318,350388
ComputeKeyPointsOctTree,15055305,15055315
GaussianBlur,135675,135745
computeDescriptors,5630667,5630707
GaussianBlur,96101,96181
computeDescriptors,5567769,5567959
GaussianBlur,95730,95800
computeDescriptors,4727382,4727422
computeDescriptors,4593029,4593089
GaussianBlur,86262,86332
GaussianBlur,58289,58359
computeDescriptors,3845734,3845754
GaussianBlur,64321,64341
computeDescriptors,3889026,3889186
GaussianBlur,75582,75652
computeDescriptors,3182519,3182539
GaussianBlur,56306,56346
computeDescriptors,3156751,3156931
GaussianBlur,55885,55955
computeDescriptors,2655279,2655299
GaussianBlur,63940,64010
computeDescriptors,2633418,2633528
GaussianBlur,51788,51847
computeDescriptors,2185085,2185245
GaussianBlur,50024,50075
computeDescriptors,2208530,2208550
GaussianBlur,47209,47279
computeDescriptors,1803088,1803108
GaussianBlur,49292,49353
computeDescriptors,1799991,1800052
GaussianBlur,42369,42419
computeDescriptors,1517912,1517942
computeDescriptors,1517430,1517470
Track,1092618699,1092619010
GrabImageStereo,1144217689,1144217719
ComputePyramid,648789,648900
ComputePyramid,876597,877108
DistributeOctTree,1503965,1504036
DistributeOctTree,1486202,1486373
DistributeOctTree,960324,960344
DistributeOctTree,984159,984179
DistributeOctTree,696267,696298
DistributeOctTree,699544,699564
DistributeOctTree,530337,530357
DistributeOctTree,543241,543261
DistributeOctTree,352893,352914
DistributeOctTree,362952,362982
DistributeOctTree,257393,257413
DistributeOctTree,272772,272792
DistributeOctTree,188214,188244
DistributeOctTree,193734,193764
DistributeOctTree,143189,143219
DistributeOctTree,147838,147858
computeOrientation,679106,679196
computeOrientation,555333,555434
computeOrientation,345770,345850
computeOrientation,411804,411884
computeOrientation,371768,371828
computeOrientation,388720,388770
computeOrientation,338947,339037
computeOrientation,374524,374584
computeOrientation,315493,315583
computeOrientation,366268,366339
computeOrientation,254669,254739
computeOrientation,347152,347232
computeOrientation,330561,330631
computeOrientation,280868,280938
computeOrientation,321333,321424
ComputeKeyPointsOctTree,14006995,14007035
GaussianBlur,159851,159921
computeOrientation,369324,369414
ComputeKeyPointsOctTree,14598707,14598727
GaussianBlur,184427,184527
computeDescriptors,5576396,5576436
GaussianBlur,88245,88305
computeDescriptors,5561218,5561258
GaussianBlur,83797,83847
computeDescriptors,4579353,4579373
GaussianBlur,77816,77876
computeDescriptors,4583411,4583431
GaussianBlur,69871,69931
computeDescriptors,3853771,3853801
GaussianBlur,62417,62467
computeDescriptors,3846276,3846296
GaussianBlur,55996,56055
computeDescriptors,3159475,3159515
GaussianBlur,60623,60704
computeDescriptors,3151289,3151319
GaussianBlur,51197,51257
computeDescriptors,2608100,2608220
GaussianBlur,55895,55945
computeDescriptors,2610896,2610916
GaussianBlur,54652,54702
computeDescriptors,2192319,2192339
GaussianBlur,48271,48341
computeDescriptors,2172021,2172041
GaussianBlur,45346,45406
computeDescriptors,1809169,1809189
GaussianBlur,42249,42289
computeDescriptors,1816663,1816693
GaussianBlur,44384,44434
computeDescriptors,1514436,1514466
computeDescriptors,1524213,1524233
Track,708619214,708619475
GrabImageStereo,758859911,758859931
ComputePyramid,647526,647627
ComputePyramid,843094,843255
DistributeOctTree,1443552,1443633
DistributeOctTree,1479600,1479680
DistributeOctTree,940908,940928
DistributeOctTree,1006501,1006591
DistributeOctTree,693653,693683
DistributeOctTree,712218,712248
DistributeOctTree,535937,536027
DistributeOctTree,534544,534564
DistributeOctTree,343996,344026
DistributeOctTree,253947,253967
DistributeOctTree,363483,363503
DistributeOctTree,192061,192081
DistributeOctTree,145152,145182
DistributeOctTree,269877,269948
computeOrientation,517973,518073
DistributeOctTree,196369,196399
DistributeOctTree,151945,151965
computeOrientation,381838,381908
computeOrientation,434106,434196
computeOrientation,569850,569951
computeOrientation,399851,399931
computeOrientation,313970,314030
computeOrientation,376217,376297
computeOrientation,389391,389471
computeOrientation,346591,346651
computeOrientation,332755,332845
computeOrientation,320642,320722
computeOrientation,348935,349015
computeOrientation,338656,338736
computeOrientation,390805,390895
ComputeKeyPointsOctTree,13624907,13624937
GaussianBlur,162165,162255
computeOrientation,314291,314371
computeOrientation,198473,198553
ComputeKeyPointsOctTree,14355910,14355900
GaussianBlur,146795,146886
computeDescriptors,5478472,5478513
GaussianBlur,80260,80330
computeDescriptors,5513898,5513939
GaussianBlur,87424,87485
computeDescriptors,4562382,4562442
GaussianBlur,72045,72105
computeDescriptors,4525342,4525362
GaussianBlur,67256,67316
computeDescriptors,3789199,3789249
GaussianBlur,68719,68779
computeDescriptors,3781995,3782266
GaussianBlur,72727,72757
computeDescriptors,3143204,3143234
GaussianBlur,51527,51587
computeDescriptors,3144367,3144387
GaussianBlur,55114,55184
computeDescriptors,2597660,2597680
GaussianBlur,54953,55023
computeDescriptors,2598262,2598282
GaussianBlur,54252,54312
computeDescriptors,2159928,2159958
GaussianBlur,49523,49583
computeDescriptors,2163315,2163335
GaussianBlur,48030,48091
computeDescriptors,1822955,1822985
GaussianBlur,41639,41709
computeDescriptors,1799791,1799812
GaussianBlur,47409,47469
computeDescriptors,1507532,1507552
computeDescriptors,1510959,1511029
Track,558204372,558205193
GrabImageStereo,608226528,608226568
ComputePyramid,1355176,1355667
DistributeOctTree,1937229,1937309
ComputePyramid,8601740,8601860
DistributeOctTree,1668485,1668595
DistributeOctTree,856920,856970
DistributeOctTree,525797,525818
DistributeOctTree,1521940,1522050
DistributeOctTree,343395,343426
DistributeOctTree,271229,271249
DistributeOctTree,195327,195347
DistributeOctTree,149200,149220
computeOrientation,607541,607661
DistributeOctTree,988507,988537
computeOrientation,391856,391916
computeOrientation,264116,264176
computeOrientation,259007,259077
computeOrientation,259658,259728
